N,time,lambda,chain,IPR,norm
1000,962.2271173675134,1.5,fibonacci,0.006070527185383127,0.999999999841985
1000,992.3286228832545,1.5,fibonacci,0.005495727046735524,0.9999999998250417
1000,1023.3717986325192,1.5,fibonacci,0.00561603468788191,0.9999999998242234
1000,1055.386103036523,1.5,fibonacci,0.006016351348281855,0.9999999998241822
1000,1088.4019160690054,1.5,fibonacci,0.007209992682748066,0.9999999998153408
1000,1122.4505680853058,1.5,fibonacci,0.005408346858331949,0.9999999998112586
1000,1157.5643695533035,1.5,fibonacci,0.005805974543428578,0.9999999998040431
1000,1193.7766417144358,1.5,fibonacci,0.005189442665534443,0.9999999997897713
1000,1231.1217482038908,1.5,fibonacci,0.006012941814804768,0.9999999997814868
1000,1269.6351276599742,1.5,fibonacci,0.005431466541970279,0.9999999997819891
1000,1309.353327353611,1.5,fibonacci,0.006548420737684867,0.999999999753474
1000,1350.3140378698736,1.5,fibonacci,0.0058186841957531725,0.9999999997653444
1000,1392.5561288744634,1.5,fibonacci,0.005916993916748152,0.9999999997493577
1000,1436.1196859990787,1.5,fibonacci,0.007501160199383012,0.999999999740941
1000,1481.0460488806755,1.5,fibonacci,0.006187231196916056,0.9999999997206866
1000,1527.377850390714,1.5,fibonacci,0.006537897871085389,0.9999999997269213
1000,1575.1590570916228,1.5,fibonacci,0.005115245031639774,0.9999999997159632
1000,1624.435010958867,1.5,fibonacci,0.005180766843990257,0.9999999997117717
1000,1675.2524724082155,1.5,fibonacci,0.005156163792721923,0.9999999996851938
1000,1727.6596646690364,1.5,fibonacci,0.00627664678349292,0.99999999968228
1000,1781.7063195457306,1.5,fibonacci,0.005869953922313378,0.9999999996582345
1000,1837.4437246107268,1.5,fibonacci,0.006871995674387576,0.9999999996581094
1000,1894.9247718738216,1.5,fibonacci,0.005783570899871641,0.9999999996359089
1000,1954.2040079740534,1.5,fibonacci,0.005061238505177289,0.9999999996370886
1000,2015.337685941733,1.5,fibonacci,0.006674508901576588,0.9999999996244203
1000,2078.383818579757,1.5,fibonacci,0.006339736353689204,0.9999999996011494
1000,2143.4022335148566,1.5,fibonacci,0.00536325127288729,0.9999999995988018
1000,2210.4546299710214,1.5,fibonacci,0.006164515635436829,0.9999999995895603
1000,2279.6046373189797,1.5,fibonacci,0.005390822304307152,0.9999999995793326
1000,2350.9178754572868,1.5,fibonacci,0.0064738768715159435,0.9999999995535032
1000,2424.462017082328,1.5,fibonacci,0.005822477281972143,0.9999999995523083
1000,2500.306851906324,1.5,fibonacci,0.005255094056360641,0.9999999995277057
1000,2578.524352884274,1.5,fibonacci,0.005833861633332506,0.9999999995119198
1000,2659.1887445126936,1.5,fibonacci,0.006642159376183745,0.99999999950281
1000,2742.3765732649495,1.5,fibonacci,0.005311639467837446,0.9999999994816895
1000,2828.166780230032,1.5,fibonacci,0.007234121986510267,0.9999999994635821
1000,2916.640776023704,1.5,fibonacci,0.005275313655811247,0.9999999994463932
1000,3007.882518043099,1.5,fibonacci,0.007092960993026786,0.9999999994176978
1000,3101.978590138097,1.5,fibonacci,0.005983118637393721,0.9999999994129648
1000,3199.018284775064,1.5,fibonacci,0.005601053456238859,0.9999999993991405
1000,3299.093687770939,1.5,fibonacci,0.005879508003101257,0.9999999993758432
1000,3402.2997656780676,1.5,fibonacci,0.005454771257984053,0.9999999993551676
1000,3508.7344559027115,1.5,fibonacci,0.0053557446483644576,0.999999999316298
1000,3618.4987596427463,1.5,fibonacci,0.006307285890630528,0.9999999992959521
1000,3731.6968377327516,1.5,fibonacci,0.005156194806953746,0.9999999992643618
1000,3848.436109487429,1.5,fibonacci,0.0067284498866200535,0.9999999992474119
1000,3968.827354637162,1.5,fibonacci,0.005463122381623271,0.9999999992207952
1000,4092.984818452438,1.5,fibonacci,0.004716637776909487,0.9999999991808345
1000,4221.026320156899,1.5,fibonacci,0.005302369448368289,0.9999999991425498
