N,time,lambda,chain,IPR,norm
500,3618.4987596427463,1.5,fibonacci,0.006571187533481395,0.9999999989234333
500,3731.6968377327516,1.5,fibonacci,0.00795962060001922,0.9999999988483697
500,3848.436109487429,1.5,fibonacci,0.0065066082896071496,0.9999999988198099
500,3968.827354637162,1.5,fibonacci,0.006317102680059363,0.9999999987002592
500,4092.984818452438,1.5,fibonacci,0.006457229405974572,0.9999999986667144
500,4221.026320156899,1.5,fibonacci,0.006174976392090213,0.999999998554895
500,4353.0733647318875,1.5,fibonacci,0.0066271110145578625,0.9999999982209493
500,4489.251258218603,1.5,fibonacci,0.006418558941443309,0.9999999980455151
500,4629.689226627263,1.5,fibonacci,0.006449667814878358,0.9999999977132721
500,4774.520538566127,1.5,fibonacci,0.005564677995098963,0.9999999972464846
500,4923.882631706737,1.5,fibonacci,0.006445465773228513,0.9999999970806813
500,5077.917243205398,1.5,fibonacci,0.005577013577692222,0.9999999965582101
500,5236.77054420465,1.5,fibonacci,0.006076042762104508,0.9999999960315097
500,5400.593278542368,1.5,fibonacci,0.006409801716761422,0.9999999958649203
500,5569.5409058001305,1.5,fibonacci,0.007132717414933187,0.9999999952527568
500,5743.773748826581,1.5,fibonacci,0.006114737449177448,0.9999999947651208
500,5923.4571458758055,1.5,fibonacci,0.005479152730689829,0.9999999940587466
500,6108.76160750504,1.5,fibonacci,0.005996244501830266,0.999999993605238
500,6299.862978380694,1.5,fibonacci,0.005187939475345305,0.999999992634897
500,6496.942604146125,1.5,fibonacci,0.005819378499516083,0.9999999920014848
500,6700.18750350959,1.5,fibonacci,0.006413872604963481,0.999999991558592
500,6909.790545715645,1.5,fibonacci,0.006970157600639534,0.9999999909099697
500,7125.950633568411,1.5,fibonacci,0.005229493799744075,0.9999999898063857
500,7348.872892180388,1.5,fibonacci,0.00560618803503825,0.9999999891237107
500,7578.76886362593,1.5,fibonacci,0.005630552465319413,0.9999999881402772
500,7815.856707684091,1.5,fibonacci,0.005382768143139288,0.9999999871489677
500,8060.361408861345,1.5,fibonacci,0.006218829117600769,0.9999999862426002
500,8312.514989890631,1.5,fibonacci,0.006251033349110456,0.9999999848257262
